subject,session,scan,bg_mean,bg_size,bg_std,cnr,csf_mean,csf_size,csf_std,efc,fber,fg_mean,fg_size,fg_std,fwhm,fwhm_x,fwhm_y,fwhm_z,gm_mean,gm_size,gm_std,qi1,snr,wm_mean,wm_size,wm_std
SPN01_CMH_0001,01,SPN01_CMH_0001_01_01_T1_02_SagT1-BRAVO,162.5461159965447,4975562,61.817976642130482,12.512416510615852,1042.8942261282277,298344,295.02389024654354,0.63199630362093118,60.049431387193067,1007.7376096919219,8131638,894.71896411876116,4.3013770458480716,3.9405223266104148,4.3183325495588001,4.6768588150180088,1735.084459676528,778182,253.69623622985588,0.26585700268632972,16.301691909552467,2508.5767312663866,654492,263.50392728588486
SPN01_CMH_0002,01,SPN01_CMH_0002_01_01_T1_02_SagT1-BRAVO,609.4827945823863,4879713,712.03021930731416,1.0913132408868886,1232.0297892808821,422031,332.05089549350828,0.67694375481808233,4.1018286086851399,1401.1294198337839,8227487,1280.6691010162363,4.5248975842526997,4.2289667786960283,4.4112866893554425,4.9662288033180095,1923.3719187155896,822790,278.71867833275138,0.56711613982215758,1.9677948798252518,2700.4199249572566,820599,330.43839085009245
SPN01_CMH_0003,01,SPN01_CMH_0003_01_01_T1_02_SagT1-BRAVO,174.99338969753742,4966036,64.814287362530848,12.711899177036312,1122.7610630939707,362602,411.58916881869283,0.64374429506800146,86.054937913100616,1339.5741438202203,8141164,1096.4862312158693,3.8916802405475175,3.6066000955422743,3.8651268549162321,4.2281277418816376,1830.4360861831369,898366,273.85860344731367,0.33167318964260428,20.667883553628769,2654.3487723670878,794415,301.18161626747423
SPN01_CMH_0004,01,SPN01_CMH_0004_01_01_T1_02_SagT1-BRAVO,178.65605660353839,5214515,149.4294297050933,5.6110498101941033,1014.8126999731879,335670,300.38280613810883,0.6335807673521594,35.587922662554625,1048.5307214211641,7892685,911.66130692442334,4.5359106401936033,4.1610667768972922,4.5282390479763652,4.9529162477921105,1715.7967519895301,889406,253.51543740126701,0.32975032193789833,7.0168956910997631,2554.2527251737069,697295,261.34133739787143
SPN01_CMH_0005,01,SPN01_CMH_0005_01_01_T1_02_SagT1-BRAVO,148.08666973779381,4691003,76.773266219493493,10.145709500322299,1072.9332712316202,348890,282.11742847849706,0.59128459250165466,66.143765762510583,944.32890532386534,8416197,973.96796867664534,4.8943355517248373,4.5179001196834809,4.7964603276649873,5.4103516841569546,1764.5242097358998,753767,236.92228516742981,0.35079384941770447,12.300230950498376,2543.4434661897881,612315,256.37532477935486
SPN01_CMH_0007,01,SPN01_CMH_0007_01_01_T1_02_SagT1-BRAVO,159.84858014554129,5284274,136.46261544629149,6.0570110783644706,997.52016913204636,295154,269.50705610258979,0.59620910421506246,46.580033464241517,1031.2537619555649,7822926,997.05770105042848,4.7726579700262457,4.3868556717675444,4.6954362858982135,5.2777826738614193,1635.2401556035927,874787,244.86437142883725,0.32643935571849603,7.5570423341434658,2461.7957291443709,644742,288.00089207496228
SPN01_CMH_0008,01,SPN01_CMH_0008_01_01_T1_02_SagT1-BRAVO,170.01356141642609,5226224,119.49758433959495,6.1333624621560707,893.0235566851602,331286,284.45910745134478,0.63462704531086944,36.77199853142907,945.82260280960122,7880976,832.70163286136108,4.2855360441714581,3.8970223254580585,4.300767990512087,4.6960818780558249,1581.6910455220132,802403,236.42001133908872,0.28903697966256325,7.9149934957823866,2314.613043628814,664217,250.06832589840587
SPN01_CMH_0009,01,SPN01_CMH_0009_01_01_T1_24_SagT1-BRAVO-Rpt,187.99579670631701,5621306,186.62624139201688,4.307249973328191,1064.2618979011982,298456,313.28758360738516,0.60715040856878399,32.694828941855896,1114.092634894376,7485894,1026.183059648163,4.6542620565120636,4.2956890026857852,4.6005898932258162,5.1015916693300998,1835.4419128404925,669141,297.01373112149656,0.37307291223783229,5.9696462115109199,2639.2877860985977,621333,298.76367661331813
SPN01_CMH_0009,01,SPN01_CMH_0009_01_01_T1_02_SagT1-BRAVO,248.05307913963776,4789471,246.75917695182181,3.1798448974806082,1033.7950539670128,388756,295.39417737505573,0.64006376599588832,15.812580862174364,1012.2227773951279,8317729,954.56155971372471,5.0286837099049349,4.5380223424387598,5.0900600576872641,5.5052203386278897,1751.2066006116754,627457,275.92697693669555,0.51163896806139963,4.1020674079844177,2535.8625103484405,641401,298.72018622109812
SPN01_CMH_0011,01,SPN01_CMH_0011_01_01_T1_02_SagT1BRAVO-09mm,148.51311077049752,5200419,65.847603501393962,12.136835995969472,961.31737058174906,278419,277.44593771578957,0.59630854803204936,64.004494026215099,926.0643039183708,7906781,911.92917744573833,4.542930072818562,4.1816223329973834,4.4993766261714674,4.9832368174012656,1642.767261665249,785324,238.53135509488982,0.30572786538930807,14.063751065728102,2441.9488260892927,595616,232.95764577146937
SPN01_CMH_0012,01,SPN01_CMH_0012_01_01_T1_02_SagT1Bravo-09mm,182.52984590154045,5204919,196.05046892317355,3.8384003610199349,1037.1690481877999,276294,276.15063908465635,0.61178051623817387,31.590707416811384,1103.5760758191211,7902281,1024.1316293109244,4.7055339502813833,4.3617890044368375,4.5720725292982634,5.2245435826570921,1693.6292945871323,728708,236.05056241636109,0.27553589210514129,5.6290407356871981,2446.1494852799692,623640,232.28417238594389
